mu,P_mui0,P_mui1,P_mui2,beta2,P_epsilon,P_kappa,P_gamma0,P_gamma1,P_gamma2,P_nu,cdr_b,P_h,P_j,Equi_incidence
0.017195318,0.089696679,0.04967991,0.532888,58.70918307,0.082378284,0.691560929,0.590226581,0.5899858,0.374419887,0.031075506,0.507372604,0.016554852,0.050611811,197.7292308
0.013708027,0.087858926,0.065164867,0.287117698,44.8882914,0.084036798,0.707256907,0.590315961,0.55074386,0.345265954,0.024748721,0.569602312,0.036219687,0.000325534,139.5473921
0.018111382,0.052357758,0.055803168,0.300059491,59.89400633,0.07686598,0.704846708,0.594942602,0.574734578,0.332002022,0.071390899,0.563443954,0.007430851,0.01023014,473.9114067
0.013877946,0.051603988,0.086781532,0.420687188,54.63127494,0.077116495,0.667634628,0.592940164,0.550129994,0.161429132,0.01851336,0.552621592,0.046417364,0.001293439,144.979528
0.01411715,0.090974876,0.088037531,0.295900875,40.08978718,0.081524933,0.676763285,0.574985719,0.567204538,0.436889587,0.065438231,0.669048944,0.007574576,0.045906125,276.4844448
0.014803449,0.058816124,0.073880976,0.515357372,42.54268275,0.109063172,0.631099161,0.572816154,0.54938624,0.41104315,0.030062643,0.696363776,0.036703982,0.004520707,98.37013815
0.01794252,0.068157123,0.052009683,0.348863806,55.96692741,0.078726277,0.617595649,0.591005635,0.589861033,0.181576415,0.07500255,0.611240086,0.052749097,0.013229801,570.0748451
0.013449163,0.051481753,0.053105595,0.501200714,55.76168552,0.1061506,0.549401297,0.56692807,0.552146254,0.180421769,0.067362907,0.661343088,0.050470693,0.030580526,602.2889515
0.017745897,0.052457418,0.067056527,0.316051299,55.13752003,0.088705051,0.692136983,0.555877221,0.551089302,0.461427241,0.047400588,0.746979833,0.048904327,0.025434197,172.546418
0.013633594,0.084814485,0.055208001,0.360402159,36.96667108,0.112488296,0.715122716,0.592312811,0.593289517,0.223657692,0.075453274,0.553062492,0.026673449,0.032629395,486.1741763
0.017990516,0.050983734,0.065656294,0.508951423,32.08907959,0.076571812,0.675454356,0.594184638,0.565646694,0.332760948,0.066092981,0.622684414,0.015308182,0.052954275,180.9509327
0.018138574,0.056188664,0.088273026,0.382164163,57.96997292,0.089256273,0.634539499,0.594253837,0.549054786,0.322795735,0.076454682,0.549011599,0.052064314,0.047073062,620.0075305
0.015673283,0.071482355,0.089067741,0.531267167,54.57925255,0.076638423,0.689657846,0.55271292,0.574686539,0.255447713,0.018090473,0.799324093,0.021354511,0.038982871,0
0.017542913,0.0510322,0.055868823,0.31868639,52.57215034,0.107687626,0.584061413,0.591444295,0.559015472,0.409897743,0.021234614,0.768844124,0.045565237,0.049587228,99.83914299
0.016407666,0.05321575,0.057905698,0.381556356,58.14312542,0.127935574,0.679832117,0.585937498,0.562736039,0.217773011,0.046935413,0.586342021,0.042189934,0.00202695,522.4074225
0.015898829,0.064798694,0.077830227,0.503665433,40.01443514,0.117361683,0.694053272,0.551080459,0.594249553,0.198499352,0.074278328,0.746602731,0.035436103,0.05080076,279.9560306
0.016904301,0.084847398,0.062848792,0.363473745,53.14748734,0.090819922,0.589350224,0.558424995,0.553588813,0.425176195,0.07512699,0.799709587,0.000468497,0.014801081,295.6226154
0.014565197,0.053979838,0.082460113,0.296503673,30.95087443,0.121398024,0.588798025,0.57992332,0.565033557,0.16279415,0.076386045,0.523323882,0.029026284,0.042281868,709.9949455
0.014388134,0.053830762,0.082050467,0.447180696,44.54950974,0.124894835,0.571256312,0.576764551,0.592542242,0.418660333,0.031861652,0.749209836,0.050390618,0.005508027,134.5288577
0.017772145,0.07913527,0.053700753,0.540605328,35.99809511,0.113779222,0.548864212,0.584708259,0.56519509,0.342873088,0.026596222,0.76309908,0.042418255,0.043014437,6.67E-11
0.017839128,0.052772605,0.078838664,0.284771939,32.16885451,0.101617133,0.592645566,0.572666279,0.571160624,0.228479035,0.02280113,0.754714113,0.05559674,0.001102653,21.72057934
0.017259067,0.086782927,0.056339275,0.321335879,34.71658265,0.090546432,0.55387003,0.559107861,0.548881319,0.344988895,0.064425554,0.729130161,0.008889091,0.024262739,257.2423039
0.013317807,0.058500303,0.088156291,0.483651126,31.5262753,0.074649275,0.560381426,0.553808244,0.585116768,0.213939657,0.07539022,0.500803432,0.004308156,0.050663914,421.3414962
0.018132076,0.088114309,0.056944065,0.501906866,58.56649466,0.126487908,0.561436078,0.569283974,0.553319294,0.166149932,0.048463681,0.788552338,0.039909082,0.030362524,369.9132001
0.013590587,0.082969023,0.063230804,0.389845726,31.58928777,0.086820484,0.715309533,0.557928822,0.548903246,0.445318066,0.023875674,0.51611234,0.002501011,0.004967887,55.92083191
0.017384899,0.050308439,0.056397751,0.416021579,30.21504523,0.085608038,0.684751663,0.560368093,0.551578098,0.384032795,0.035965657,0.535033867,0.029810078,0.01148208,99.40223578
0.01775167,0.079277153,0.082983878,0.406764755,32.11948655,0.076655879,0.642320598,0.558628227,0.592291572,0.436193012,0.076238402,0.600732048,0.034562042,0.030781667,262.9964912
0.016942612,0.084444171,0.053582793,0.356631518,34.10463718,0.081035425,0.666376999,0.553698542,0.587746106,0.327875917,0.019288087,0.713066222,0.054096685,0.022430646,1.69E-16
0.01489021,0.056882932,0.08872923,0.333803692,35.54578459,0.098330394,0.572941245,0.553213918,0.593310377,0.403359184,0.023637781,0.785856511,0.000834423,0.035311185,3.03E-14
0.013543548,0.087655333,0.083142338,0.457081107,59.4171538,0.092383807,0.720298094,0.580486476,0.569071239,0.168577043,0.074710056,0.661461969,0.031957427,0.000924153,463.0102185
0.014091535,0.08092509,0.058835461,0.298250021,55.38981558,0.085251065,0.575017062,0.593179288,0.580856584,0.448155312,0.065230128,0.779100664,0.051813656,0.047411023,310.9589406
0.015749146,0.067487947,0.054270269,0.300613434,49.42395944,0.125490958,0.653031704,0.552350375,0.577656068,0.255926934,0.018536024,0.561275208,0.001624989,0.050425694,293.4583908
0.014437993,0.090463313,0.068049644,0.537510881,30.33332224,0.09215952,0.660163754,0.59067488,0.559481972,0.433162286,0.060351669,0.518183033,0.016159937,0.053538887,245.101301
0.016439728,0.081178644,0.057309002,0.317284696,41.81810238,0.110053938,0.640804553,0.568074894,0.592402767,0.272562793,0.076560986,0.73341783,0.027094708,0.049030438,415.6891873
0.014367287,0.053520093,0.09054088,0.510962598,58.38825315,0.103056862,0.704899255,0.552068244,0.585206684,0.356539205,0.065378447,0.501501763,0.051726012,0.001773267,474.9963346
0.014281646,0.078609958,0.051434619,0.293036497,51.69371321,0.092568574,0.701278865,0.584310513,0.563286216,0.243210067,0.044576516,0.555660104,0.031988936,0.057053097,360.3415211
0.017490112,0.068518024,0.071560003,0.31410282,36.85108656,0.125022287,0.705608874,0.557621771,0.571539634,0.445926024,0.029839097,0.650093938,0.006700844,0.001955922,99.94937559
0.017405703,0.058864352,0.058948891,0.497594055,43.26499615,0.111809519,0.542016054,0.578257047,0.594211046,0.186457383,0.018796856,0.537079454,0.05598921,0.028157072,283.5646824
0.014073731,0.089235095,0.071326353,0.431733615,58.44902317,0.112155003,0.542403772,0.548641793,0.592989241,0.258486515,0.05037779,0.725516881,0.02100709,0.038835089,436.6670606
0.016908714,0.089720029,0.054685008,0.536646298,52.65045319,0.10671135,0.659452399,0.583574725,0.59471118,0.201002398,0.064443119,0.601753101,0.037508502,0.049368147,457.5499826
0.013765096,0.074900284,0.079997023,0.286435643,34.57706171,0.074720045,0.54758071,0.590713009,0.590453708,0.186759927,0.036372546,0.687737475,0.054407072,0.007119839,186.7716765
0.016640373,0.050803808,0.09080322,0.366963156,33.35314669,0.082332572,0.552186317,0.549326662,0.558767981,0.26088689,0.034085675,0.73953254,0.055898899,0.037616903,57.44932445
0.015291145,0.068664203,0.082518124,0.335059174,57.88700056,0.076318548,0.598626522,0.57910524,0.587470568,0.311594955,0.018231659,0.722161001,0.056939086,0.002763239,90.25815695
0.01737893,0.055274008,0.067188599,0.52638812,55.88041644,0.079290322,0.543141166,0.560009063,0.560917458,0.456404836,0.055857374,0.513627858,0.050151222,0.011060005,437.7536463
0.016054708,0.067346274,0.068137988,0.489369418,44.00685138,0.122621968,0.547129868,0.555205139,0.588673648,0.461273849,0.034158475,0.50615164,0.018845142,0.053302,373.9877064
0.01539264,0.056920375,0.088597183,0.534044907,37.56863541,0.103335875,0.668013077,0.580525999,0.585346152,0.377537952,0.044542295,0.791819459,0.019976086,0.008158467,3.92E-10
0.013760226,0.074188295,0.054382533,0.409575503,54.86556532,0.085306369,0.551899375,0.582212884,0.54872564,0.227942174,0.044414459,0.505260793,0.019847847,0.027200891,482.9913586
0.013719652,0.05829543,0.061178938,0.399103654,51.48574079,0.094983212,0.612035628,0.5916107,0.550507411,0.159297509,0.021318662,0.789538069,0.003404836,0.054094692,87.55270603
0.013869083,0.049432702,0.086134434,0.523676216,30.25041704,0.078665804,0.662750136,0.593765055,0.552356677,0.280314396,0.022355176,0.714235182,0.00135644,0.047220219,1.69E-16
0.01794764,0.085136565,0.087485278,0.498073108,56.31503733,0.086531353,0.712511704,0.550407821,0.588894515,0.184635307,0.069000591,0.568868835,0.001527251,0.038007548,433.5427331
0.013386572,0.049998057,0.063243594,0.522671926,36.4131636,0.076520812,0.708621146,0.549392238,0.583004269,0.283317461,0.030943062,0.755008593,0.032854351,0.009143555,5.74E-10
0.017483488,0.087473099,0.088870376,0.31615722,46.98186915,0.120463123,0.569814597,0.557968852,0.591571941,0.237963158,0.022179046,0.530850928,0.029471679,0.016781787,436.4374699
0.015032309,0.052048515,0.049381015,0.53353138,41.2152351,0.091863206,0.574890254,0.591359636,0.587891974,0.421351287,0.047931075,0.53893052,0.020906573,0.029719809,288.5957863
0.016796117,0.050842332,0.052108618,0.313740445,30.38351635,0.118712487,0.573129313,0.554780806,0.556480087,0.39893622,0.040463907,0.699618355,0.054641154,0.043273762,152.660659
0.013414687,0.087170607,0.090919836,0.36735711,36.77896131,0.103262257,0.59495639,0.556578468,0.579475327,0.406502353,0.023136488,0.685604106,0.032725283,0.055321316,72.51805019
0.016649518,0.055762976,0.053576476,0.380461139,46.52005009,0.097309396,0.622511387,0.576842664,0.58742242,0.462186053,0.066075085,0.570046698,0.002824862,0.046014459,428.5145016
0.013999699,0.086387774,0.049913696,0.321580948,33.36739681,0.126344221,0.548584616,0.568536194,0.554875021,0.42440425,0.046755231,0.509256785,0.056219747,0.005087273,439.37971
0.018165974,0.061956293,0.049349649,0.537360495,59.93628565,0.088049505,0.681614088,0.573055492,0.559054431,0.43733623,0.070712662,0.718941144,0.01832807,0.019157788,310.5026512
0.016312279,0.05259996,0.051633702,0.289323591,58.01259724,0.115354835,0.571726732,0.548500665,0.556455418,0.190995778,0.043626149,0.698472048,0.010782963,0.004858297,554.9985049
0.017223331,0.078913381,0.085504232,0.291325208,41.6671084,0.075326202,0.719170755,0.588875201,0.590500249,0.321041163,0.06796144,0.788929584,0.002882993,0.006826017,146.0327542
0.013307888,0.056055485,0.081553066,0.432663969,55.77066157,0.098259151,0.617779869,0.591752265,0.586061686,0.213321856,0.070319601,0.694199868,0.020803414,0.05650217,481.8765172
0.013480097,0.084966425,0.086045134,0.542323627,36.29422565,0.105962597,0.711403073,0.579336909,0.55056813,0.178027888,0.063763718,0.560401106,0.036001584,0.031938001,342.6617169
0.013980227,0.059414142,0.0578492,0.331544044,51.9482995,0.079168657,0.695882821,0.54860936,0.568645069,0.426472605,0.028014044,0.518485201,0.007177926,0.002397245,170.059446
0.017847087,0.065874004,0.086854599,0.498621903,31.00611694,0.107263163,0.672068181,0.593654445,0.588005782,0.297905778,0.028818338,0.520538307,0.046336827,0.003712992,99.91510951
0.017552122,0.086120399,0.060101395,0.329885712,43.83425297,0.125087085,0.669513353,0.576650354,0.550438801,0.172631817,0.052132339,0.564454821,0.005179246,0.057937329,537.8043656
0.016126605,0.076836777,0.05034106,0.377765294,31.39417362,0.097343959,0.559198379,0.593040651,0.561276395,0.451492046,0.018438771,0.779788248,0.021171719,0.000774958,0
0.013617891,0.06539121,0.055534019,0.418385859,38.47174468,0.081600602,0.714218447,0.560902386,0.594464211,0.232940348,0.06420049,0.703924096,0.018189628,0.057794542,240.7461053
0.013301295,0.085667549,0.08654883,0.402043482,55.90446785,0.103656791,0.560026282,0.591225594,0.576628599,0.439053313,0.071093524,0.649835634,0.000735086,0.00521242,539.0570826
0.018183126,0.058686333,0.08284816,0.287510264,57.20786844,0.127380644,0.588382446,0.581284198,0.594412426,0.397082022,0.039651684,0.793595194,0.018608133,0.053065368,253.1589935
0.013715601,0.0897652,0.0724591,0.541367728,46.23976835,0.120008084,0.720740756,0.550385523,0.57834951,0.178345681,0.031347605,0.793193371,0.0137357,0.010687299,34.7767892
0.015001209,0.086637802,0.08366692,0.289465657,48.63793875,0.122012521,0.679125349,0.580913594,0.581531382,0.162668512,0.021676844,0.689503835,0.05663695,0.02509912,218.4851056
0.015083348,0.064534997,0.074502163,0.535570644,56.41053732,0.11610303,0.704058447,0.552156138,0.54935879,0.434851107,0.060620134,0.719978434,0.042064013,0.056194481,298.0656958
0.017288493,0.089948203,0.084917351,0.525047752,45.31916861,0.089131139,0.697432632,0.555699108,0.594945639,0.449223818,0.070184371,0.749630375,0.038026583,0.016185162,148.9209374
0.017962096,0.051689977,0.083869305,0.348683887,43.7756493,0.086907942,0.639185087,0.550065158,0.548488423,0.21852532,0.064618001,0.638372434,0.016936837,0.019344591,398.5911628
0.015983993,0.078210861,0.07803072,0.313407325,35.50908725,0.092989284,0.543321828,0.577622436,0.550785448,0.447442665,0.023315723,0.532162975,0.053865806,0.05637862,181.2710353
0.017757869,0.08724728,0.053181878,0.288966643,54.7720261,0.074205828,0.568944469,0.549415318,0.586803053,0.381377845,0.023807291,0.550163932,0.03477396,0.036000744,223.3503765
0.013930068,0.082771747,0.060372408,0.50293164,31.20760145,0.081141827,0.559557344,0.550452923,0.549428871,0.157126782,0.073500486,0.759993659,0.055234107,0.004463658,207.063203
0.017966656,0.07510996,0.058546805,0.531707831,32.42726832,0.07948762,0.589795258,0.590847519,0.59035104,0.20887056,0.063406814,0.514170691,0.022999288,0.02917365,313.4441214
0.013779829,0.050727123,0.075734196,0.54281376,57.26871809,0.124482537,0.544096058,0.557861812,0.582105073,0.167626282,0.024054608,0.599854778,0.011645237,0.02156941,390.217794
0.01574177,0.066255912,0.066235266,0.322660803,32.13105891,0.113302061,0.720619214,0.594580666,0.560199589,0.369675245,0.071755396,0.706466514,0.0267422,0.015558789,246.6854917
